Gender,10th Percentage,Medium of School Education,HSC / Diploma,Name of Board for 12th Exam,12th Percentage,Semester 1 CGPA,Semester 2 CGPA,Semester 3 SGPA,Semester 4 CGPA,Semester 5 CGPA,Placed
1,0.8456821530388571,0,1,0,0.6936805641995644,0.8608252334828895,0.8659538693657238,0.7487413877067314,0.7687881150656706,0.8632251494664716,1
0,0.6537140727689089,1,0,0,0.8946355089321081,0.7516316775753084,0.9819822451849591,0.8816355981121039,0.8384266488931891,0.8630079830105373,0
0,0.6619796198124173,3,0,1,0.9020390995217579,0.7151018139950996,0.7551900382593028,0.9752927312817861,0.7658932652458054,0.881995171428068,0
0,0.9783139168043737,0,1,0,0.953838632599435,0.8209628984889331,0.8869821939217782,0.7683084880594263,0.818021774535425,0.961907384411044,0
1,0.7882673717758837,0,0,1,0.9754689947481201,0.7349048334078488,0.7480792900148171,0.9692614935322708,0.9264254979279224,0.7282752391663357,0
0,0.9253471051698936,0,1,0,0.6678130094904559,0.7713472135754458,0.8064676122764949,0.8826079324390731,0.9053404136194901,0.8132735464506173,1
1,0.9757141432201382,1,0,0,0.7045055553419419,0.7110877261216114,0.9817879022652964,0.7898920682704106,0.9091759613895943,0.9193334548783433,1
0,0.9618880047739149,3,0,0,0.7183697935880463,0.8587189126547199,0.9135605116405077,0.946550171009398,0.8191868232016454,0.8528291836585662,0
0,0.6365246867769437,0,0,0,0.6944480384401733,0.8792912308176876,0.7879170906496047,0.881866967997433,0.8206941289670167,0.7216494737722693,1
0,0.7706594371328837,3,0,0,0.6831008077978427,0.7073810710810597,0.7188020775748066,0.7092424376315218,0.7571374788116799,0.8442134020239138,1
1,0.9713738772670573,3,0,1,0.8534865162048013,0.8857545313845923,0.9967975706303666,0.7926215658628051,0.7698622097378108,0.7481794110177599,0
0,0.71663784587686,2,0,1,0.68068158026244,0.879853169098466,0.8860355951599796,0.8301067601695591,0.9449224543711313,0.8910770946998452,0
1,0.8181633401377848,0,0,0,0.6305518420618104,0.8980126611102223,0.8792080438790921,0.8469314273810897,0.9299997259409393,0.7969309564966526,1
0,0.8823891358169192,3,1,0,0.7406938026874184,0.8024549087213062,0.7693171182474781,0.9484880048325964,0.838863046836543,0.7641580644357718,1
0,0.8732598685012258,3,0,1,0.7764315444794054,0.9408716293289016,0.9093341805577048,0.926203368775478,0.8110008666892269,0.7497161754813467,0
0,0.7692283348488382,1,1,0,0.9495338219039288,0.9430623732852836,0.9764611159519454,0.8974852327494394,0.8184559510594518,0.9220374639301949,1
0,0.8979483365181256,1,1,0,0.6634751488672082,0.7953254972546787,0.8674706572132067,0.7608327065816545,0.9359279325686276,0.8924053594037057,1
0,0.9687818001773087,3,1,0,0.7178176030329382,0.9279179388314794,0.8700878708632727,0.8692674607128312,0.9014987912023317,0.9793817268745126,0
0,0.6155868488263978,1,1,0,0.9567308917939426,0.9882642027213806,0.8875271992892227,0.7191210819244644,0.9801878581415324,0.8064413503419651,1
0,0.6295217918172316,1,0,0,0.6348645935027852,0.714467306202342,0.7815769582535205,0.8057059553220904,0.882735761397102,0.7172946734361881,0
0,0.6837963981193959,0,1,0,0.8263902931927277,0.8182183909654368,0.9109228610434543,0.7719713063973394,0.886880559624327,0.7293570991133121,1
0,0.8029578578103662,1,0,1,0.6802560429050188,0.7598353959146464,0.9601410893486058,0.8905005815182455,0.7009104387303913,0.7965193507885837,0
1,0.8247961413064838,2,0,0,0.8351501152195162,0.8223331328102912,0.8766498197396398,0.7854307863310377,0.7381227834024423,0.7514925646072629,0
1,0.9808554966405412,1,0,0,0.9475844079825111,0.9780989741555075,0.7394535184346732,0.8098360579283813,0.8576746424139163,0.9646494307546769,0
0,0.9525941120555852,1,1,1,0.928175133810997,0.981449257320921,0.9779330255088349,0.8150212407957713,0.9887277110967599,0.9339452539497053,0
1,0.9538033820520346,1,1,0,0.6711376557313223,0.9831108088339628,0.840421171373957,0.9597842820945663,0.7775268787152524,0.8119491236901235,0
1,0.973895497992162,3,0,0,0.8146304699598906,0.8354448028208132,0.8796968455537795,0.7550447538053764,0.800419579804097,0.7502997093901429,0
0,0.9144928049233304,2,0,1,0.9999415025258076,0.7212737988691599,0.7700165143739054,0.7509049330480456,0.8556371601618842,0.9882380972580345,0
1,0.9991569845519924,3,1,1,0.8063178119991328,0.8491303657297106,0.8285301523162024,0.8675555346594003,0.9091299220792186,0.8691183738825305,0
1,0.8448739017463277,0,0,1,0.8947432289707211,0.8785676300592657,0.9270890903801694,0.9843991968859139,0.7563761728638057,0.8407361010760628,0
0,0.7930169642006344,0,0,0,0.6514456717817481,0.9568712245257389,0.9747288033573496,0.9231478351231003,0.7167570967565634,0.7099455385580928,1
1,0.6650122753626433,3,0,1,0.6743359174220943,0.7333810702915131,0.7095606274022244,0.7908233022163206,0.857712210188415,0.848703766228223,0
0,0.8902267657514611,1,0,1,0.7828126396533236,0.7941500736231852,0.8718811996141915,0.9885920043438596,0.9433699109974685,0.7729659932381571,1
1,0.7659706648126711,1,0,0,0.9636197370804276,0.8218359234146022,0.7448556806747794,0.9267040738364192,0.7289251097200086,0.8802854333316092,1
1,0.9544364245501487,2,1,0,0.9357231422360802,0.959230968717586,0.7091792963332509,0.8228991812490999,0.8302176047600163,0.7351004166426174,1
0,0.9038822470775003,2,0,0,0.6963225175207632,0.7965145705895781,0.904666769711368,0.850292559146476,0.9099500504473336,0.8165372304486994,1
1,0.9345857560232039,2,0,0,0.9274599157828345,0.9386701116563091,0.7236752656441167,0.8150891049100093,0.9324647984842954,0.8458775897780694,0
0,0.7272028121001233,2,0,1,0.7343758756158559,0.7276841341292576,0.9925463027206846,0.8448224829032529,0.7443314231023137,0.8306716595459226,0
0,0.8539136577373452,0,0,1,0.7772213326135226,0.9341374313677102,0.7863101687994811,0.7555330049555018,0.9686517198319438,0.7726522854475172,0
1,0.9234946814821589,1,1,1,0.9300618158800334,0.966538624578765,0.9925818774481552,0.9848963697396478,0.9190560923960465,0.9233176825267563,0
0,0.6385233313555486,0,1,0,0.7971104468443334,0.7474463783012739,0.8462416559217528,0.8060932216250032,0.8336472500555787,0.8435143676418617,1
0,0.9824383675653819,0,1,1,0.8032901882812713,0.7746889337669537,0.7198232973574789,0.9592819907186108,0.958081471398245,0.8572187549140914,0
0,0.8339616296575071,3,1,0,0.8177369971771944,0.8207536688904592,0.7560874222574683,0.9123880914155131,0.740611967237372,0.9048832881686442,1
1,0.7224750824511337,0,0,0,0.6607749823885626,0.7522654788493917,0.9099230731245602,0.8391518528776565,0.7005930638481127,0.8040207420338115,1
0,0.8618065426038661,1,1,1,0.754311512009067,0.8201109321802416,0.8347784460299418,0.8386419555394196,0.8846229735637473,0.7505172947999995,1
0,0.7166147115322085,0,0,1,0.8435390885496975,0.8237348898214155,0.744842872879211,0.8037898354264501,0.7026633130173942,0.8032475122864149,1
0,0.8128148481980213,1,0,0,0.8959447352101636,0.8726596535304653,0.9613085397083546,0.8314221960925765,0.7776606891773361,0.8527116339033721,0
1,0.9024834508523172,1,1,1,0.7556768631347608,0.9841600425084944,0.9902807189766389,0.7462760994379036,0.8011629383867657,0.7712787617936449,1
0,0.8636408441361572,0,0,1,0.8252799415196438,0.8699164656290984,0.7429541214551789,0.7112083726807342,0.8746644047206082,0.8040514216002577,1
0,0.7945113201887669,0,1,0,0.8698491396265895,0.9366705310782029,0.9404280211705216,0.7617595047832478,0.8952090455380652,0.9179816636165414,1
0,0.6704534844016509,0,0,1,0.6956349853883405,0.7652265766373367,0.9945103890351215,0.7329451945684489,0.8272829384534879,0.9471307493086512,0
1,0.7388868588160074,3,0,0,0.8794942063120019,0.8951292444201725,0.7622222152538786,0.8230482128627613,0.7720731855750371,0.9525328942233258,1
0,0.736224487889106,3,0,1,0.634000557132186,0.7456247066258591,0.83819444955754,0.7108058427795465,0.9918102257515886,0.8713071217902276,0
0,0.6450461351997075,2,1,1,0.6627116112270197,0.7774272927199131,0.930175784711279,0.8133682756027691,0.8115203195147622,0.8380166937202342,1
0,0.992850855574884,1,1,0,0.8595626976484889,0.9226960954378439,0.9039577473469557,0.9500052509430263,0.8829348207207772,0.7544732082702645,1
0,0.9372065572805854,2,1,0,0.6040934136644128,0.8927625748823125,0.7006337618140914,0.7271619628498048,0.8565076607573929,0.9000162046234514,1
0,0.963182889170757,0,0,0,0.8056024704320454,0.762498360197303,0.7444113536969891,0.8472414583902554,0.9254410492101042,0.8343713064275146,1
1,0.8908259537106163,3,0,0,0.921452356479861,0.7493818373191283,0.9313817762765634,0.953041918142929,0.9841013211042424,0.8768384965139973,1
1,0.625065461076291,0,0,0,0.9189999524481346,0.8464524060734766,0.7543323199111392,0.9128531327236326,0.8219106845662888,0.9205866696313536,0
0,0.7739971592270506,3,1,0,0.9042610571174778,0.7821727429360539,0.8511999465699132,0.8354869103739486,0.9709861499341941,0.7024564587469202,0
0,0.710135511524406,0,1,1,0.8087577557520254,0.9764651373934938,0.8566087768127641,0.8924138380373583,0.7583840653314152,0.8141516545753037,0
0,0.8652577384479792,3,0,0,0.88453192912586,0.7451176193780484,0.7057883886684022,0.8679094284961244,0.7337940382208631,0.9732190888590077,1
1,0.6125023383973952,3,0,0,0.9921637033679856,0.9823201846965357,0.750498711127271,0.9188790202819064,0.7984580713169965,0.74730415031604,1
1,0.9943472606960341,0,0,0,0.9773951548541435,0.9731108080910364,0.9617241585736358,0.7981326361708164,0.9255070149906032,0.7714043131241285,1
1,0.6536350173450293,3,0,1,0.761837432241676,0.9433637198225767,0.8079172923122668,0.7678544861221582,0.9459346310825182,0.7086514822180493,0
1,0.8113652643687412,0,0,1,0.8948995802393342,0.8970019020757114,0.8492004207474391,0.7655261404838236,0.7339303242299371,0.9093397277471515,1
1,0.940387987489905,0,0,0,0.7000124630463607,0.7893508120755018,0.7147922157263239,0.8626241268651608,0.7335214209535177,0.9633664034488425,0
0,0.6039237542919292,2,0,1,0.7364035788917536,0.8413480302946444,0.7702049644645735,0.9837229610123347,0.9768829160340782,0.9599763510851791,1
0,0.6875939079084289,0,0,1,0.8186172914970771,0.9737371156938879,0.7461704834282791,0.7407012743920207,0.8114870497371951,0.9917039389226057,1
1,0.7611217552097814,3,1,0,0.9537642678008303,0.981319914377606,0.7611805023468707,0.9894953631691956,0.7606727111371373,0.7597466500882031,0
0,0.9138321676292589,1,1,0,0.6298117086655171,0.9544461164320324,0.8425883544369195,0.8328100762835858,0.8468312122124098,0.8324108243678753,1
1,0.9477546591255966,0,0,0,0.8091969788239043,0.7942829811930806,0.8617751925882894,0.7944376263466153,0.826245671302222,0.8826516873088531,1
0,0.6509489922390255,1,0,0,0.687352366099228,0.8393904591839887,0.7874966210013805,0.8162890436141729,0.8101846636497093,0.9142319049795292,1
1,0.9456209840626504,2,0,1,0.9260570029349532,0.8530859912132261,0.8924785555277779,0.928322806246456,0.9476277673626382,0.8275362764585985,0
0,0.7635199454293905,3,0,0,0.7480692920929174,0.713645500285469,0.7978696680219399,0.7250283648405405,0.7198217633381379,0.7671939379245061,0
0,0.9125836822071763,0,0,1,0.7995730062416463,0.8577064747608708,0.8158550020393076,0.7159575269405616,0.9132562782242619,0.9993786262450604,1
1,0.8860691251160209,1,0,1,0.6779138420940359,0.9705781181991073,0.9053924685083354,0.9714254027208988,0.8363156531238566,0.9155191505014145,1
1,0.80059224903216,1,0,1,0.9782122123200313,0.852460812559364,0.7923844033136299,0.7747475701283332,0.795829802740309,0.8903765690421608,0
0,0.7189403906430192,0,1,1,0.7663509584986783,0.717040478678307,0.8443816419173649,0.7934827554563475,0.9391276503297343,0.94710743588789,0
1,0.7452313008837095,3,0,1,0.7339573889686146,0.7741003137033019,0.9463817234660761,0.8566341657638206,0.7629969419211948,0.820464067635676,0
1,0.9133254787872973,2,1,0,0.8167684533200854,0.9552710777685134,0.8804099619700037,0.8814621868203438,0.854084876477629,0.9808354250634157,1
1,0.9296913050658825,3,1,1,0.990098331981049,0.7575178634471967,0.9971657195779946,0.8488419908609252,0.8884851930653963,0.7051653367799406,0
0,0.710910440415511,1,1,0,0.7226077525710777,0.7201244053998027,0.763852869935984,0.9549158508569003,0.7545636928829946,0.8808664211729643,1
1,0.9328813667228504,2,1,1,0.9316647474050539,0.8811702029105222,0.734002100924843,0.8164524061964524,0.9828271295830742,0.8711107212470557,0
1,0.9476752328967839,2,0,0,0.9355892629873128,0.876700936401758,0.7766629706857276,0.9476027409703883,0.8903191641217829,0.7437506846299173,0
0,0.6950648115114616,0,0,0,0.8105113104785073,0.8987029031378513,0.7741925350534717,0.754735783205573,0.7954208324453245,0.996038028091788,0
0,0.9998886750881482,0,1,1,0.895669171366675,0.8365729159834412,0.9232605008333268,0.7932240956762862,0.7377983983090148,0.7726151371639123,0
1,0.95409115583287,1,1,1,0.7516838919990223,0.7200169920759791,0.7036058956125967,0.8975313294024514,0.7362579402595827,0.8154298159041378,1
1,0.7632832838409332,2,0,1,0.7545526893215895,0.7110623934728288,0.8638568050735114,0.9992644665951831,0.911977384503724,0.7672201580783986,0
0,0.7897239631721488,3,0,1,0.787592337131783,0.8918154339001847,0.9741509173664564,0.8305020562035349,0.7807404923079814,0.7379643677417631,0
0,0.6853486899151563,1,1,0,0.7320474206043079,0.7482104972180315,0.9111880117097881,0.9499435010030207,0.7313379295129853,0.973822806383088,1
0,0.8759555197569001,0,1,1,0.7859865673631334,0.9447655883194869,0.9586933199267356,0.9900189011832983,0.7976932271250573,0.7790437306523087,1
1,0.6776233599199095,3,1,0,0.8550862375332424,0.7527480748559001,0.7963611227614658,0.7295274910329503,0.9542885584432583,0.8764990914059804,0
0,0.9107455638581035,3,0,1,0.9481694540461346,0.9637382040949376,0.9220367355414403,0.9071671014988816,0.7378141449902204,0.7669180223506903,0
1,0.8186507385438826,2,0,0,0.8646330050470332,0.7133068980940626,0.9982299524103753,0.8447065245290327,0.7198653399564837,0.9585441610501958,1
1,0.8723348949525673,0,1,1,0.6700343903300359,0.7642962825256332,0.8239049236989633,0.7077067210817848,0.9968618314056445,0.7448561274726574,0
1,0.8172108475468892,0,1,1,0.9317903017383179,0.9000939692664462,0.9840544632125883,0.9535435443481896,0.7427783116679111,0.9116084729155772,1
1,0.8365811633022658,3,0,0,0.8150228161036406,0.9701091071796313,0.7161665149759074,0.8760052536824798,0.757306426151795,0.9691554270224578,0
0,0.7741753574739175,2,0,1,0.9214334127221275,0.9788188975207195,0.9411707159218213,0.7542097215942322,0.7729733321321354,0.9427764882054361,0
0,0.6192841583723299,2,0,1,0.8071168570286523,0.9518920090122409,0.7925282054781776,0.9069811190310196,0.7399836441942456,0.9633798801816649,0
0,0.8323000439565166,0,1,0,0.9738395187176327,0.8375263967221908,0.8279009777784117,0.9060543114354334,0.88283763987631,0.858494539696753,1
1,0.6470728622793749,3,1,1,0.623457110825319,0.7797940311710659,0.8362730698716193,0.9663803223385053,0.7528036484711478,0.9323052748435279,0
0,0.9034188355251234,0,1,1,0.6858873300632133,0.9024237536042987,0.7296416996583297,0.7145460799113731,0.9809792176765544,0.8403117413007979,1
1,0.7990373639726343,3,0,1,0.7379276064415554,0.9313545624523705,0.9424199715280468,0.8134641068297714,0.812837182384256,0.8856822714358297,1
0,0.9486781327870775,0,1,1,0.7563547195917351,0.8258808771511051,0.9120012711070377,0.8768333986927936,0.9200895260110178,0.8878667278968144,1
0,0.9355615030166814,2,0,0,0.6384735850838745,0.9022968946573648,0.7011646137391504,0.878531083788053,0.7198776251950622,0.7748403326232259,0
0,0.7871821321839445,0,0,0,0.9532416890890625,0.8080952916414355,0.7501055490207362,0.7443844975247073,0.7043634056524671,0.9046436386209651,1
1,0.7069421946610771,3,1,0,0.9676127757495284,0.8571854779155192,0.7896601543136297,0.7892092641668916,0.9217633942301795,0.8532813687863503,0
0,0.9246162595201477,2,1,0,0.7902004610905505,0.9137016746560247,0.778653045204091,0.7908535663335059,0.8113448622463341,0.9881419503121968,0
1,0.6546573347721364,0,1,0,0.6149455895381526,0.9838065793691225,0.9475439962022,0.7992764949701519,0.9156529448889119,0.8775178759938038,0
1,0.988157002014766,2,0,0,0.8911185037694382,0.8235008694826869,0.7134549632728924,0.7892650192557519,0.901387492899734,0.7202927195346711,1
1,0.8357539608566622,2,0,0,0.8900554692219488,0.9805801205746862,0.9271312139161786,0.7391624983431385,0.7070566241121556,0.9306981687768525,1
1,0.7760462409000329,2,0,1,0.7676608988828026,0.9977595394916969,0.9786955113884961,0.7864515230316803,0.7650794473759643,0.7056668871717628,0
1,0.861325151809571,2,0,1,0.8588198807575456,0.767354181150058,0.9534389658747562,0.9476235654453675,0.8564401512797654,0.9897665697592564,1
1,0.7534989114396281,2,0,0,0.9364349369830003,0.8474596089397758,0.7164337070957879,0.8792004273143692,0.87617828441465,0.7184399919957131,0
1,0.6805546912815961,3,1,1,0.634200037206103,0.8749212458952814,0.9518458538863159,0.9792534360753684,0.7758022688308199,0.9479153134718341,0
0,0.7426949628574993,3,1,1,0.7140748427109577,0.7146001295353934,0.905045386680419,0.7071555391266582,0.9405063170204911,0.9656746296882237,1
1,0.878380969687669,2,0,0,0.632036360572592,0.9896393416512597,0.8009551479363759,0.9757134409885058,0.9654534234374779,0.876643341311856,1
0,0.9187687047479141,2,0,0,0.7789281704110704,0.9438180070324481,0.8718772260491956,0.8173622056089509,0.7317311776251166,0.877309137375343,0
0,0.9033374680958629,3,0,1,0.8102021825574514,0.8144079300581952,0.8697328401693134,0.744144472647814,0.869429776914854,0.8536512279535677,1
1,0.6768871797991292,0,1,0,0.9548107769305182,0.8730797076581718,0.8986903983066883,0.7818396503974743,0.8163487176381454,0.9526855244499307,1
0,0.6932568176079578,3,1,1,0.8702629208894058,0.807705709040217,0.915363008146918,0.7768837529180863,0.7185381084216708,0.8306895543213555,1
0,0.7290074007537609,3,1,0,0.969500037075984,0.8397635848905365,0.8150912594823108,0.9310109233146073,0.8094459383636583,0.7618354857668865,1
1,0.6390829358179908,1,1,1,0.8241952096207212,0.8017844344785546,0.7034450786897462,0.9324407601690337,0.8931222917720127,0.9838836869035483,1
1,0.7881584977061014,2,0,0,0.9339654846123205,0.7258857617029192,0.8632094564113313,0.7792539980193603,0.7074206724735788,0.7095373256600951,0
1,0.744729791074512,2,1,1,0.6324236185575435,0.8321722080003054,0.9875804153073178,0.8685891429229852,0.9361668585246226,0.7800277615791734,0
1,0.9727771307917702,1,0,1,0.9604974260813446,0.7967904389912109,0.9898306405825004,0.8787497175857416,0.7911541918920955,0.8559563148622408,0
1,0.9734524485102283,3,0,0,0.7267620442926167,0.7021592916095335,0.72246169210951,0.848749911758611,0.8419107528700985,0.9316109940281316,1
0,0.9610917860247798,2,1,1,0.6002048048151848,0.9890471538317784,0.8147559176006782,0.7343953549717083,0.8781151373989884,0.9111690202089203,1
1,0.6339424835284991,2,0,0,0.7451417099817133,0.9137719124768984,0.8091084894426224,0.7915819262334088,0.8834122430362601,0.8808459018106098,0
0,0.7566820753740772,0,1,1,0.6840219160885181,0.8898579634758518,0.8669814431978382,0.9592783520700597,0.907719281997073,0.9464024919901506,1
0,0.7276991724655247,1,0,0,0.6660793656514853,0.9131742993881278,0.7336496207392409,0.8046125630415627,0.963090379461118,0.7823207958002535,0
1,0.6876111503510395,0,0,0,0.8732419810872734,0.8719671677106751,0.8905461639242043,0.8780672295845156,0.9650551947896719,0.831413941832516,0
0,0.6360907666537161,2,1,1,0.7488214471720585,0.7414221016965252,0.7459947799966077,0.8198282658068164,0.8581540018480289,0.7941338254807111,1
1,0.6161961041622379,0,1,0,0.7602798100049246,0.7686418464256436,0.9409461979498317,0.736406729007013,0.7366715754219378,0.782958867361976,0
0,0.9534294474142238,3,0,1,0.8913412675991159,0.7614855425975083,0.8815675254770547,0.9082959059950955,0.7698073287236493,0.7913987514197434,0
0,0.8174983305264656,1,0,1,0.6081498393997524,0.7019889687718815,0.7483524772443801,0.8071524161608217,0.7079382797946651,0.8405484568903467,0
0,0.8706020059888407,2,0,0,0.838240351824381,0.7424885666330538,0.7054165669321699,0.8989879749264162,0.7719759708708652,0.878838014149548,1
0,0.8062663618285525,3,0,0,0.941507559555524,0.8140142358347578,0.9175668661742322,0.8332616546332543,0.9646354868931162,0.7413233215381142,1
1,0.6965349176795972,2,0,0,0.713869848742029,0.7379012090316993,0.8302146828578063,0.7810445497761646,0.8970423066054825,0.7929396553917859,1
1,0.8732861299690609,2,0,0,0.9505133847756295,0.879272741267251,0.7314452664048186,0.8798088307932166,0.7642117452591763,0.8131128215182825,1
1,0.7232624350577492,3,0,0,0.8700453940390793,0.7506558470131508,0.8238777298661036,0.9067286512630216,0.7025688831608247,0.8162348766625902,1
0,0.8510156347095565,2,1,0,0.8823382315555137,0.8677899758253466,0.7960895884058581,0.7896174499582594,0.8526824145872585,0.930004696691161,1
1,0.8165251568428051,0,1,1,0.8928799045420661,0.9452868441050808,0.990808191100275,0.8738762089008656,0.9066004523259098,0.7652704598277491,0
1,0.7116050290700011,2,0,0,0.858241199193331,0.75731083735153,0.7260267440849446,0.9133335549606528,0.7185124117631065,0.8755343930660845,1
0,0.7793997848325253,2,1,0,0.9175501066587494,0.9787788285359749,0.7951844377611738,0.7641627127593247,0.815020504439776,0.7279758706482388,0
0,0.9561987195218468,3,0,0,0.6024901812075178,0.8084501286817714,0.9110118514642725,0.9080605793302723,0.8186199885802773,0.8241656322933989,0
1,0.9476681396831788,2,1,1,0.9063495494671068,0.8474740826499144,0.880325009680565,0.978086649217757,0.7860703738819237,0.9633336586470149,1
1,0.9219256267390714,1,0,1,0.8450263981111484,0.9152073322385842,0.967021256909574,0.775715743340771,0.8824036605671662,0.740147545927012,0
0,0.7309723974941862,1,0,1,0.754717352083305,0.8979131168731425,0.8227268013566224,0.7074245226110837,0.7945229884286411,0.9655120791925569,1
1,0.7583568507735563,1,1,1,0.7121854368216436,0.8412290195850589,0.8568354711055398,0.9272316833118124,0.7629201937810552,0.8893395937120618,0
1,0.7093497178787606,3,0,0,0.9413829447103509,0.7672196463592373,0.8548352643582754,0.9406889009887762,0.7221619589753827,0.7260047808434897,1
0,0.7785545886044429,3,0,0,0.746425129157744,0.9406648914971494,0.9127417089035101,0.9462720722544357,0.7688054285242222,0.9699508583225783,1
0,0.9783086527855334,2,0,0,0.9547368768581376,0.7197776822162375,0.9575563248457686,0.7135826057229728,0.8254053233368336,0.7900723759555862,0
0,0.6223941182486061,2,0,1,0.8066279101030478,0.8473976999268392,0.8424166734912307,0.9412225802143268,0.8082380620951342,0.8527110656932083,1
0,0.7377388713436813,3,0,0,0.8886460632569231,0.916736636807399,0.8435163070046103,0.9463075569415395,0.8071274216155546,0.9320443244835818,1
0,0.9122654581326533,3,0,0,0.9065570757081397,0.9097730879260475,0.7798826785106161,0.8228643353131545,0.9597797220705826,0.8413104287859265,1
0,0.6420071104561318,3,0,0,0.6904770353080346,0.7323437489027224,0.7152037683584161,0.7565577638586943,0.9616987074345655,0.819293258775504,0
1,0.982869276612435,2,0,1,0.8325105506229794,0.9973942118772365,0.7872862506115795,0.7480153179134824,0.8101626368847872,0.9757712407899644,1
1,0.9395388877617615,1,1,0,0.6963965759557691,0.7107174979867228,0.7283115464548177,0.9025975300598851,0.9371016784953125,0.9505756315571741,0
1,0.8054801538390004,0,0,1,0.8362512470324894,0.9328608033869515,0.9891043702516538,0.9025200183824538,0.8611554414961758,0.7498095011357853,0
1,0.6286296592126607,2,0,1,0.7018069462621463,0.7249947424531465,0.8607636683425193,0.8875936856040718,0.7674421868335183,0.8943813781244637,0
0,0.7404240505105516,1,1,1,0.8190058473056048,0.9505625487659111,0.8860363738965551,0.7574221615516123,0.9166599593143707,0.9703751253088042,0
1,0.727714363269582,3,0,0,0.676003001653958,0.751872363374886,0.9876346593241023,0.917680738085204,0.8290913555352464,0.9105619938952322,1
0,0.8850031412800319,2,1,0,0.942058828542716,0.715339882576852,0.7471866899174576,0.7802353628004953,0.966897410241832,0.7641286040418777,1
